% Model,20260626_TI_field_CompactXY_X30_Y30_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 21:00"
% Dimension,2
% Nodes,589
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1,ec.Ex (V/m) @ idx=2,ec.Ey (V/m) @ idx=2
-13.671407073634104,-12.110993560684483,0.008075503685346498-2.0965489129230195E-8i,-0.010722494374327004+2.7837562584635054E-8i,0.04032539899437655-1.0469213403773847E-7i,-0.0488512188197859+1.2682672648327432E-7i
-14.083166101180343,-12.187057019887586,0.005871670357804004-1.5243933487440607E-8i,-0.01170152677000198+3.0379310300755555E-8i,0.028319744604756537-7.352325264009755E-8i,-0.053694679256947056+1.3940123837749504E-7i
-14.471183362850207,-11.928821651753625,0.003907404028395206-1.0144337724654388E-8i,-0.014318012582571205+3.717218750044088E-8i,0.01806053625149645-4.68884655623293E-8i,-0.06597418025561064+1.7128107581314275E-7i
-14.691724879876423,-12.296673969058617,0.0019738723755524656-5.124534820936833E-9i,-0.012169969430849636+3.159547339054713E-8i,0.009299182300330167-2.4142383314387096E-8i,-0.055432650630133695+1.4391333091700727E-7i
-15,-12,1.1584152267984926E-5-3.007458455970927E-11i,-0.014228869987748138+3.694075696985384E-8i,1.1212226094570177E-5-2.910899598318924E-11i,-0.06495972462212607+1.686473628728046E-7i
12.63410437337378,9.334685677117836,0.0013360425582800595-3.4686115966529383E-9i,-0.002126120047541519+5.519797709344265E-9i,6.122458173770717E-4-1.589502466815746E-9i,-7.434118362001585E-4+1.9300335158913353E-9i
15,12.715824264066166,5.429145618837672E-6-1.4095058076883348E-11i,-0.003923817455115747+1.0186949991703538E-8i,2.0778792761411147E-6-5.39455581733452E-12i,-0.001410979481236918+3.663161596866901E-9i
14.34701441310221,12.481552046992624,0.001511510096987125-3.924157519066932E-9i,-0.004249823449074153+1.1033321362290998E-8i,5.466827502947913E-4-1.4192887162242177E-9i,-0.0015289059750540068+3.969320410046291E-9i
12.858500178510146,8.840365696805806,-6.490172309518094E-4+1.6849678026826796E-9i,-0.0032846501191853483+8.527554323597624E-9i,-1.2412651702388145E-4+3.222552109115517E-10i,-0.0011782886927964292+3.059053619753507E-9i
12.476794114969561,8.945935769798277,8.580755401111917E-4-2.227721527872719E-9i,-0.0035568030587025718+9.234113284772258E-9i,4.444736842684919E-4-1.1539352291634695E-9i,-0.0012735030368646479+3.30624752532546E-9i
12.163391216426561,9.375514728530815,0.002338496531885559-6.071166026091698E-9i,-0.003225386577428139+8.373695296476432E-9i,9.826420125178953E-4-2.5511189436749893E-9i,-0.0011344754498143668+2.9453064028251466E-9i
12.02826642996175,9.841638279852468,0.0033671688877515336-8.741788185989238E-9i,-0.002962153133943754+7.69029298339989E-9i,0.0013398144126674876-3.478404022643212E-9i,-0.0010284431164412217+2.6700270122968645E-9i
15,13.683507434719168,-1.3574202822885795E-6+3.5241120914770077E-12i,-0.002089534277699349+5.424814338674051E-9i,-4.201063005989288E-7+1.0906730311346262E-12i,-7.494277217818998E-4+1.945651858556236E-9i
14.14149327735866,13.150781188418431,0.0015907561878464474-4.129894909718553E-9i,-0.002866407855252194+7.441720674129749E-9i,5.740157925100409E-4-1.4902503084356454E-9i,-0.0010277867219775558+2.668322891847301E-9i
13.866232763929883,12.506934425439917,0.0024632347837267423-6.3950094128152446E-9i,-0.0038437882439053884+9.979179476928122E-9i,8.927342355047662E-4-2.317701859733389E-9i,-0.0013811660456904628+3.5857604484962464E-9i
12.763691500978776,11.290648119983388,0.0049597020233449985-1.2876296378069153E-8i,-0.00317544783397522+8.24404515652265E-9i,0.00183756297988774-4.770650621961293E-9i,-0.0011374725525495233+2.9530874313836582E-9i
12.184870781077846,10.757448818912112,0.00460057929045563-1.1943947877488444E-8i,-0.002776321831717443+7.207840829512534E-9i,0.0017405235917233475-4.518718567074188E-9i,-9.680508565247381E-4+2.513237625762772E-9i
15,15,-7.025326473564242E-6+1.823903642028656E-11i,-1.3948843028660507E-5+3.6213755610636E-11i,-2.6479157969883094E-6+6.874475207136549E-12i,-5.3074432019295514E-6+1.3779096274037775E-11i
13.838059824625109,14.114896104953498,0.0018099467006762089-4.698953694538161E-9i,-0.001271740068304573+3.3016705355058733E-9i,6.487300402800525E-4-1.684222203004784E-9i,-4.535495444085806E-4+1.1774978271816854E-9i
13.50716965994191,13.488224124827992,0.0024366656378097956-6.3260310355352885E-9i,-0.0021097111556856174+5.477197215656828E-9i,8.768818570089459E-4-2.276546176817051E-9i,-7.518764763496943E-4+1.952009274675893E-9i
13.551148310756249,15,0.0021431892837432964-5.5641125781092786E-9i,-1.4379888237094537E-5+3.7332828048170604E-11i,7.655305568926388E-4-1.9874577727891E-9i,-5.786970260758991E-6+1.502403649408626E-11i
12.686446080186972,8.556532412726975,-2.740367014584984E-4+7.114495527762864E-10i,-0.004544871724934896+1.1799320817080706E-8i,2.372482748253894E-5-6.159400479538042E-11i,-0.0016575220572369227+4.303231355778305E-9i
13.078601531328767,8.280911489006685,-0.0016588430569557389+4.306660913402979E-9i,-0.005636228787410224+1.4632683975713332E-8i,-5.135639542934353E-4+1.3333062457093654E-9i,-0.0020859133702223792+5.415413798564219E-9i
12.070458811918144,8.481153290393861,0.0013744533756295436-3.5683331254875733E-9i,-0.005167065024854793+1.341464877358097E-8i,6.659090919597007E-4-1.7288221728971771E-9i,-0.0018727376031343335+4.861970397178959E-9i
13.69522667770774,7.823350039137265,-0.0024621617498695294+6.392223620062792E-9i,-0.008512491767803554+2.2099990362768028E-8i,-8.592707451491654E-4+2.2308244994359535E-9i,-0.0032190975064151+8.357367714315222E-9i
15,7.294702841927167,-2.066571307005975E-5+5.3651982540902777E-11i,-0.01100243084710073+2.856432902613829E-8i,-8.349445658676716E-6+2.167669275365704E-11i,-0.004234954933146777+1.099471996710409E-8i
11.751089353564414,8.94400720863707,0.002421040585726434-6.28546553369423E-9i,-0.0045408807051123086+1.1788959397414105E-8i,0.0010415155436080032-2.7039654315367914E-9i,-0.001608889130550813+4.176971355723308E-9i
11.509360849434518,9.459017200493445,0.0033339936700368757-8.655659234351114E-9i,-0.004075894570036089+1.0581770082664E-8i,0.0013535090678941375-3.5139578600855124E-9i,-0.0014128617859912006+3.6680484053388167E-9i
