% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 16:58"
% Dimension,2
% Nodes,488
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1
-6.318345676258162,5,0.06085524652400424-1.5799138470717782E-7i,1.0815443162500345E-4-2.807887469145701E-10i
-1.315789473684209,-5,0.08176771078662613-2.1228397861176253E-7i,-0.011519584705318943+2.9906955321052546E-8i
-2.7210093446223733,-3.0392486673204857,0.07995485392742974-2.0757746961179711E-7i,-0.01605394510933913+4.167898682058727E-8i
-4.374856585823838,-1.0003630062893765,0.07008119234018194-1.8194363267246165E-7i,-0.014717835953135715+3.821020232350604E-8i
-7.5320337634939065,3.0518941003692417,0.06395363433182731-1.660353678980894E-7i,-0.003656115823556322+9.491947442618955E-9i
-8.927862664601797,5,0.06612053824925039-1.716610480160074E-7i,9.708032808447564E-5-2.520383424257745E-10i
-6.009951985364738,1.027607681434664,0.06396195704953574-1.6605697520017652E-7i,-0.008308283857397644+2.1569829162598455E-8i
-3.9473684210526265,-5,0.08396477947504127-2.1798797200931772E-7i,-0.001361431167589508+3.53452508431051E-9i
-5.424027192781381,-3.0044751254534177,0.07394077729198188-1.9196382330120778E-7i,-0.006732918513087545+1.7479891706358516E-8i
-7.073073282976442,-0.9698498368791525,0.0677117675105428-1.7579217111118658E-7i,-0.007028015775001728+1.8246018337932955E-8i
-10.125406648715035,3.1496583171163612,0.06797054818528299-1.7646401321968102E-7i,-0.00338324967187933+8.783536851824014E-9i
-11.480065207820182,4.999999999999999,0.07132168598472115-1.8516418175928118E-7i,7.087318462298264E-5-1.8399978994147284E-10i
-8.707570596050221,1.0938357609344604,0.06612084291164444-1.716618389754744E-7i,-0.005468652870672798+1.4197626151752225E-8i
-6.578947368421044,-5,0.07245126026444615-1.880967638253661E-7i,1.3575546485911547E-4-3.52446092978759E-10i
-12.490857221418434,3.3709556297436585,0.07293410285812178-1.8935031178265E-7i,-0.0052246513488821466+1.3564153435752032E-8i
-13.620134164682954,5,0.07899719202846393-2.0509120362584778E-7i,-2.6598164359551795E-5+6.905371447223504E-11i
-14.356930374425113,3.704099991644187,0.08093420644089709-2.1012004841242108E-7i,-0.00851070101702392+2.209534124519462E-8i
-8.116732427654485,-2.9815534964230475,0.06845402851195719-1.777192168488354E-7i,-0.0037166238106467694+9.6490372781277E-9i
-9.73999990380746,-0.9373138826561874,0.06621690946778984-1.7191124537995913E-7i,-0.005452475986793072+1.4155627993325595E-8i
-11.675363031722355,1.233798902258222,0.06793902655552143-1.7638217728574464E-7i,-0.007174272752652243+1.8625728284765294E-8i
-9.210526315789473,-5,0.06699030799452982-1.7391912984595658E-7i,8.81600851405373E-5-2.288797552024057E-10i
-15.222646891985471,5,0.09086776925391064-2.3590939992354153E-7i,-9.807480238643862E-5+2.5462018016498026E-10i
-15.800277490201923,4.03487509604135,0.0942246816210559-2.4462456030033994E-7i,-0.013334845155800634+3.461970448496394E-8i
-13.697396560876172,2.0827109725699846,0.07228838366193481-1.8767390628329466E-7i,-0.011442812231713654+2.970763989460326E-8i
-15.310269917385732,2.736058251510131,0.0801503393339942-2.0808498559171694E-7i,-0.018860751788657332+4.89659719073297E-8i
-16.42809188963362,3.324368477410309,0.09283862162547178-2.4102609426006416E-7i,-0.0278178276238657+7.222018407411651E-8i
-17.791906134096052,2.9552185299117975,0.0891589403837668-2.3147296666853042E-7i,-0.06069259525476075+1.5756911217160396E-7i
-17.158521964445132,3.0162156684077956,0.091634311953345-2.378994854040687E-7i,-0.04346711479756926+1.1284860465373769E-7i
-17.691449729160922,3.387258056947948,0.10442563042766159-2.711080949064654E-7i,-0.05799897105967222+1.5057596957880398E-7i
-10.715345561361433,-2.9834926866726583,0.06464115211715282-1.6782029020337594E-7i,-0.0035011227107918375+9.089556886268764E-9i
-12.14411870034761,-1.020061728446582,0.06429487532862678-1.669212921311276E-7i,-0.00738618343352133+1.91758872902255E-8i
-13.341174655143023,0.4597767267725444,0.06655594836107244-1.727914525482635E-7i,-0.0111354445780102+2.8909657074775928E-8i
