% Model,20260626_TI_field_CompactX_X30_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 17:11"
% Dimension,2
% Nodes,668
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1,ec.Ex (V/m) @ idx=2,ec.Ey (V/m) @ idx=2
-12.441573448206135,-21.759558074613533,0.009027427365418499-2.343685764617316E-8i,-0.006314957504846105+1.6394788248275122E-8i,0.06200075543923603-1.6096533601045386E-7i,-0.025301976497244066+6.568857298197159E-8i
-12.364407451822569,-21.23086652760043,0.009351319812378935-2.427774186099914E-8i,-0.006113504093673239+1.5871778233479715E-8i,0.07243330352506627-1.8805014483551376E-7i,-0.021688555861943203+5.630747008108755E-8i
-12.014133822216612,-20.756561276748666,0.0087252291636787-2.26522956720475E-8i,-0.00607804295419737+1.57797146095622E-8i,0.07644516834482774-1.9846568193932235E-7i,-0.010049039977095544+2.6089151414955827E-8i
-11.588683556024346,-20.337263970338633,0.007984415167644265-2.0729006625841968E-8i,-0.006955967105747185+1.805896677422915E-8i,0.07357075779036733-1.9100318478985334E-7i,3.536193312518865E-4-9.180606602607623E-10i
-12.224719850485958,-22.518905084204512,0.008632513245444144-2.241158813830358E-8i,-0.005359184032905366+1.391342496534343E-8i,0.051038348251030895-1.3250491574570633E-7i,-0.01951715890416323+5.067012520608342E-8i
-11.459918845234483,-23.707062569810958,0.009691812122676126-2.516172236652829E-8i,-0.002891239724838013+7.506188763319807E-9i,0.046058625269679306-1.1957664128753958E-7i,-0.007519939489297606+1.9523142550406864E-8i
-10.756772493374132,-25,0.011239522733099527-2.917986305995795E-8i,2.1354746215766312E-5-5.5440838997771825E-11i,0.04699604852815392-1.220103640497117E-7i,2.5714514993169235E-5-6.675959860378243E-11i
-11.779770904726725,-19.158489122757516,0.004425068850180329-1.1488290574732463E-8i,-0.00850208895104452+2.2072982741915456E-8i,0.07397921956405533-1.9206362649226472E-7i,0.020881280804086837-5.421163592518297E-8i
-12.138742033377898,-18.720289100321622,0.002062691836866785-5.355126437658933E-9i,-0.009161635519232242+2.3785286635813648E-8i,0.07358987789799658-1.9105282409710794E-7i,0.03280291059454754-8.516237404795104E-8i
-12.492249728340095,-18.31395242433137,-1.9520834818265165E-4+5.067966855362187E-10i,-0.010614998647270973+2.7558483955625873E-8i,0.06915747606452975-1.7954549575242004E-7i,0.04516305755227882-1.1725158318896304E-7i
-13.69834482434059,-17.91482784978387,-0.005681639967368701+1.4750579730188045E-8i,-0.016196437042427632+4.204892202099415E-8i,0.05299051273305797-1.375730928924331E-7i,0.08332064276277217-2.163156749285251E-7i
-14.999999999999998,-17.323867187494848,-4.2144273438848856E-5+1.0941426579272035E-10i,-0.02107040307568936+5.4702632039359324E-8i,3.072536362422144E-4-7.976868095851218E-10i,0.08884134914588837-2.3064844154850513E-7i
-11.43724699936179,-19.72975967249103,0.006702557437936939-1.740106878511125E-8i,-0.00812304107612288+2.1088904917082053E-8i,0.07167633131131977-1.860849060916821E-7i,0.009761721299410608-2.5343219415118272E-8i
-11.234913831323738,-19.084529433571984,0.005707762665600913-1.4818399047361347E-8i,-0.009945213500271494+2.581959883273312E-8i,0.06575386414818113-1.7070909477822726E-7i,0.017434974973162896-4.526439371596076E-8i
-11.60726663712353,-21.66487261896249,0.00954210472455066-2.4773054495114842E-8i,-0.006145678694158088+1.5955309399209684E-8i,0.06178325242662171-1.6040065828580036E-7i,-0.01255875848011576+3.260484109112754E-8i
-11.024352140788356,-20.253872107792784,0.008463951397363667-2.197397065569911E-8i,-0.008185377871836264+2.1250742675291035E-8i,0.0667915470321631-1.7340310992222306E-7i,0.0030707983378825744-7.972355865277225E-9i
-11.41749103200068,-20.802132828954043,0.008891483773832243-2.3083923141703055E-8i,-0.006917682500164585+1.79595729143032E-8i,0.06828316311319575-1.7727561892604976E-7i,-0.00473991292521273+1.2305683555988088E-8i
-10.81504274243752,-22.443981552620954,0.010830321782851177-2.8117502319575834E-8i,-0.005338566689898748+1.38598985603666E-8i,0.05447111237300233-1.4141700119407304E-7i,-0.0075478315772074716+1.9595555527808467E-8i
-9.872229711726332,-23.587237805487806,0.013110826915383738-3.4038112033621265E-8i,-0.003312133479921898+8.598906170259652E-9i,0.051347789666660405-1.3330828243195825E-7i,-0.003130262591973127+8.126735978431055E-9i
-9.122805541041476,-25,0.015152561056364302-3.933882844777993E-8i,3.712873452955493E-5-9.639300661695002E-11i,0.05148899469137667-1.3367487658212129E-7i,5.37812118218961E-5-1.3962589279520648E-10i
13.773862979658947,-22.124013291763713,-0.0058185411648890685+1.510600035534941E-8i,-0.008445372968939957+2.1925737647044732E-8i,-0.0028501090681226637+7.399406032505281E-9i,-0.004178336695517848+1.0847728634823417E-8i
13.853355482090606,-22.52578611806874,-0.004706404185335235+1.2218688719619932E-8i,-0.007285650735030967+1.8914885960845347E-8i,-0.002310246260571062+5.997823138849964E-9i,-0.00361786935553036+9.392652594785434E-9i
13.453812499369983,-22.30569093931886,-0.006314096192658708+1.6392552123814686E-8i,-0.007139650476561357+1.8535842504108678E-8i,-0.0030867728179788554+8.013828546342914E-9i,-0.0035513964346373878+9.220076696781126E-9i
14.143154601143866,-24.14536242056479,-0.0025992648831643095+6.748168507541425E-9i,-0.0024521496254976865+6.366230308322245E-9i,-0.0012940465009005336+3.359582126944019E-9i,-0.0012259252581624893+3.1827268830164675E-9i
15,-25,8.20181371555262E-6-2.1293413139633216E-11i,-9.660735860589353E-6+2.508104268932688E-11i,3.853767833211785E-6-1.0005088320419585E-11i,-4.354854906990502E-6+1.1306002297190578E-11i
15,-23.683507434719232,1.669668960017449E-5-4.334766943704199E-11i,-0.004006766006495823+1.0402299649120811E-8i,8.130869800356452E-6-2.1109229720792587E-11i,-0.0019942691387408473+5.177488560235653E-9i
14.154526310993068,-23.222225109423132,-0.0029529766480512276+7.666469142467368E-9i,-0.005283360454571235+1.37165730451149E-8i,-0.0014579405055025513+3.785081031495966E-9i,-0.00263066648621437+6.8296928301133335E-9i
13.607897221764993,-25,-0.003988293611309146+1.0354341922203458E-8i,-2.0753905740430085E-5+5.388094689375191E-11i,-0.001994662976082658+5.178511034230662E-9i,-8.495881792747184E-6+2.2056867820934407E-11i
15,-22.71582426406598,-3.080612122082401E-5+7.997834249510086E-11i,-0.007520920856580034+1.9525690359918768E-8i,-1.4515494737650977E-5+3.768488740505186E-11i,-0.0037300300911201254+9.683842441802287E-9i
-12.868705305895457,-17.980600760590534,-0.0019866302752144884+5.157656669069167E-9i,-0.012565500200730625+3.262234383471189E-8i,0.0620396257229038-1.6106625039814985E-7i,0.05669665231857849-1.4719491119864938E-7i
-13.3253691876724,-17.771895413524295,-0.003545706128197468+9.205303617291143E-9i,-0.014777780459081147+3.8365829258590784E-8i,0.05365086402003394-1.3928748598394085E-7i,0.06898806258083236-1.791056672675073E-7i
-11.481849622477515,-18.646359652207142,0.004207122985115867-1.0922463123861168E-8i,-0.010676917696349838+2.771923716694226E-8i,0.06438727585228558-1.6716118084268236E-7i,0.024564235665107775-6.377326243304714E-8i
-11.830537959642083,-18.21218151462926,0.0024907170319333574-6.466358371148098E-9i,-0.011585696442322694+3.007859351942662E-8i,0.061765072094664565-1.6035345880860497E-7i,0.03316401413632411-8.609986509180936E-8i
-12.261002357332634,-17.759667385500922,7.298073273530233E-4-1.8947137149872036E-9i,-0.013008455705698113+3.377233759187566E-8i,0.05612110642082848-1.4570068845629762E-7i,0.04303546454205517-1.1172796139825929E-7i
-10.896882977947431,-18.588911627714726,0.005667547616924807-1.471399340299918E-8i,-0.01173418275497764+3.0464091228929983E-8i,0.0586804890358434-1.523453152787829E-7i,0.019319557145188893-5.0157114787029676E-8i
-13.721492951710678,-17.350046532501004,-0.00279537217389542+7.2572990128566816E-9i,-0.017400881854756817+4.517588172575114E-8i,0.03704250089733612-9.616912828507199E-8i,0.07306043644055067-1.896782969402462E-7i
-14.354476627763573,-16.831207859941244,-0.0011008388535927265+2.857979627940011E-9i,-0.019084872055611237+4.954782923829952E-8i,0.015778375282185952-4.096355699221886E-8i,0.07164711274986764-1.8600904934559588E-7i
-15,-16.435767578104368,-5.077282673663734E-6+1.3181557318589756E-11i,-0.019132983890703687+4.9672736388973186E-8i,1.8750965609852047E-4-4.868094684508044E-10i,0.06569020032081863-1.7054381180238129E-7i
-10.284753167616234,-19.436050875975923,0.00832918552102083-2.1624093716062955E-8i,-0.010875001642440584+2.823349943220662E-8i,0.058578738734621966-1.5208115282931402E-7i,0.009422068149984947-2.4461417525174926E-8i
-10.389977800448918,-20.932914973599914,0.010377231814069604-2.6941197635040684E-8i,-0.00806207797653659+2.0930633526034333E-8i,0.060094725591635804-1.560169328387322E-7i,-8.776002687263999E-4+2.2784113054372573E-9i
-9.039488103225166,-21.977851237580378,0.014067116350042382-3.6520814850426314E-8i,-0.0074377216712516086+1.9309690010773236E-8i,0.05409671988178665-1.4044500959943007E-7i,-0.0018353642635659158+4.764942351001767E-9i
-7.241209393223383,-25,0.020487259153543196-5.3188683431699555E-8i,3.365903528161166E-5-8.738503080258664E-11i,0.053871723720163044-1.3986087828522153E-7i,6.788686927177341E-5-1.7624676740662468E-10i
-8.04708371710147,-23.37816324299547,0.01761800593692353-4.57395756774399E-8i,-0.004593533099785797+1.1925654673787731E-8i,0.053177293714656626-1.3805801058820137E-7i,-0.0015728454395800655+4.083395321249925E-9i
13.101466739820554,-21.757287903430843,-0.008293580538494716+2.1531656649204217E-8i,-0.007098573460418349+1.8429199034052183E-8i,-0.004010639381960353+1.0412355642453492E-8i,-0.0035221160112597857+9.144059345790748E-9i
12.752676357679798,-21.18062151175481,-0.009294745733806689+2.4130865173740344E-8i,-0.0059011602839210255+1.5320494745978253E-8i,-0.004407784247900984+1.1443416576119301E-8i,-0.002934638449378024+7.618859814323385E-9i
13.00186517089326,-22.240258040128822,-0.0073261653852793275+1.9020069425862195E-8i,-0.006350433309688569+1.648688994617384E-8i,-0.0035661227248333463+9.258308847869035E-9i,-0.003183556568362953+8.265096918654763E-9i
13.245659453862315,-22.856748540394793,-0.005948402644133315+1.5443144580340115E-8i,-0.005454232217702845+1.4160187490975719E-8i,-0.002925878049117684+7.596116208025485E-9i,-0.0027384086152132717+7.109411163767279E-9i
12.953349472961268,-23.821079558681582,-0.005922937408939859+1.537703215783311E-8i,-0.0029195889889238806+7.579788653948423E-9i,-0.002953016435014224+7.666572436723394E-9i,-0.0014834724518768484+3.851366648469431E-9i
12.22547555909,-25.000000000000004,-0.007420827808692114+1.926583044415835E-8i,1.4649097101498976E-5-3.803174365405507E-11i,-0.0037476980542074565+9.729711715408242E-9i,8.993175607282152E-6-2.3347933798225612E-11i
12.43510600707007,-20.468242957973537,-0.007904691927347605+2.052203046770476E-8i,-0.004571021521346076+1.186721048609933E-8i,-0.0035827262480310463+9.301414640229082E-9i,-0.002317788744943742+6.017404812055343E-9i
-12.825060651267496,-17.18757638792235,-4.9241132335632E-4+1.2783901350506283E-9i,-0.015344539049556053+3.983723853911309E-8i,0.04400319437251364-1.1424036558146813E-7i,0.05267972025748091-1.3676621860667935E-7i
-11.104905747959942,-18.008734688868387,0.004414659712218106-1.146126654288549E-8i,-0.012948760148836669+3.361735697429467E-8i,0.054498069237054865-1.4148698615876296E-7i,0.025340990143435604-6.578985956506591E-8i
-11.636111945385581,-17.682221848729288,0.002718924537706591-7.058826923938794E-9i,-0.013400162956231088+3.478928147833219E-8i,0.05292710454745505-1.374084736095082E-7i,0.033157701893684846-8.608347735185947E-8i
-11.92771677200447,-17.165820219731806,0.0018503030987773172-4.803726307945452E-9i,-0.014751192229821538+3.829680133745473E-8i,0.046302865293967974-1.202107331997814E-7i,0.038098761882992195-9.891137558941966E-8i
-10.161815913799192,-18.109546714631644,0.006650678147710685-1.7266380629718154E-8i,-0.013779749104993189+3.577475676081717E-8i,0.05079970254828644-1.3188534771855344E-7i,0.01673393859015035-4.344437465091007E-8i
-9.333690712638056,-18.58378774107736,0.008936565855842482-2.3200964497521943E-8i,-0.013998639853177586+3.634303730161573E-8i,0.05006354337668617-1.299741434505621E-7i,0.009883353100045556-2.5658997884595137E-8i
-13.311334923325385,-16.4304698091264,-2.1752613338164398E-4+5.647377504126356E-10i,-0.017361784614178127+4.507437811627207E-8i,0.028147711997831504-7.307662443076835E-8i,0.053238895400145675-1.382179398654075E-7i
-14.081555533185195,-15.798191612999352,-9.888145421281061E-6+2.5671439627940963E-11i,-0.01850791927274528+4.8049953964058257E-8i,0.013091183381471897-3.398711381570945E-8i,0.05217874045393476-1.354655831250604E-7i
-15,-15.25293165291911,7.942834355419611E-6-2.0621055207294758E-11i,-0.018887506396207804+4.903543177704081E-8i,1.0698240563933314E-4-2.777459524317352E-10i,0.0477168082167444-1.238815884345547E-7i
-5.968915500233962,-23.205488358176908,0.024167971769332736-6.274448865957752E-8i,-0.0064261196356175596+1.6683385533979915E-8i,0.054854244888888966-1.4241168349623852E-7i,-0.0023484914727042658+6.097114726160741E-9i
-5.015982988283085,-25,0.028287853670471874-7.344045792385945E-8i,-4.295257330662235E-4+1.1151276054354558E-9i,0.05681829823379156-1.4751072631216916E-7i,-4.004065196856708E-4+1.0395287851800922E-9i
-8.537482117963835,-19.873600272620777,0.012498459071535819-3.244829276369887E-8i,-0.012674063484773521+3.290419403750811E-8i,0.051589343843104485-1.3393540139043607E-7i,0.002727102654109575-7.080058814507278E-9i
-7.087357636495222,-21.487644156284077,0.018511970964703448-4.806047289971965E-8i,-0.011041622867493703+2.8666078701396043E-8i,0.05231102072965816-1.3580900698946748E-7i,-0.0023900440694541356+6.204992890717314E-9i
-8.244399977597292,-18.181808407094454,0.010237882488187236-2.657942121950003E-8i,-0.016366419595508257+4.249022791442342E-8i,0.04487336517271479-1.1649948862356932E-7i,0.006236774815753761-1.6191811643698483E-8i
-3.547545674979668,-23.161705866410323,0.03644965725981739-9.462999743677893E-8i,-0.006233586405510021+1.6183533945754102E-8i,0.06161911200659265-1.599745196415909E-7i,-0.0023653897521575193+6.14098575984163E-9i
-2.5287944256791945,-25,0.033977595465751666-8.82120714856914E-8i,-0.001872634364305741+4.861702370234239E-9i,0.05724115298026456-1.4860853481252552E-7i,-0.0018669701584476117+4.846997052650339E-9i
-1.0673324608626555,-23.388355400905716,0.046650712135960205-1.2111380741888378E-7i,0.018269258205021798-4.7430346046599597E-8i,0.06699019872752654-1.7391884616877048E-7i,0.021184198291251954-5.499806529624606E-8i
4.269473663498502E-12,-25,0.0015658470239739153-4.065226150380291E-9i,0.006177411772266846-1.6037694291846714E-8i,0.020176204591899075-5.238112872243378E-8i,0.006179469014007353-1.6043035268833198E-8i
12.586881374260944,-21.545225200156608,-0.008721747315631459+2.2643256155724802E-8i,-0.006097192438845753+1.5829430184945075E-8i,-0.004169640599817355+1.0825151974968886E-8i,-0.003074437762525681+7.981804479351538E-9i
12.522243616607154,-21.977506397451474,-0.008284400187752805+2.1507822774414784E-8i,-0.0059237767445992125+1.537921122719216E-8i,-0.0040050999388835384+1.0397974231939936E-8i,-0.003010039544232118+7.81461488992871E-9i
12.40993263883671,-21.157937522146923,-0.008831614039888372+2.2928490328456754E-8i,-0.005737951780417627+1.4896775528035752E-8i,-0.004160898675618288+1.0802456335919165E-8i,-0.002909732322872971+7.554198940542863E-9i
12.221271565423926,-22.641796248529637,-0.008081502889333033+2.0981064163417082E-8i,-0.00490994414227922+1.2747115790054106E-8i,-0.0039697707485836665+1.030625317229238E-8i,-0.0025378353788659985+6.588686244295486E-9i
11.490310380400613,-23.781657503909035,-0.009118557017627205+2.3673446942294355E-8i,-0.0026088363011791266+6.773017664717227E-9i,-0.004606282402047957+1.1958754201493154E-8i,-0.0013985662501920931+3.6309345716890634E-9i
10.75677249338024,-25,-0.010671256058250473+2.770453851572107E-8i,2.0709753078579363E-5-5.3766318482524126E-11i,-0.005493741844898398+1.4262761731758175E-8i,1.442016739565862E-5-3.74374001381121E-11i
12.052753727299603,-20.88042528660573,-0.008339692450137137+2.1651371631689255E-8i,-0.005786399190152058+1.502255389204876E-8i,-0.0038646188981767277+1.003325967708668E-8i,-0.002987425239216135+7.755904005199628E-9i
11.90686283785119,-20.52822034060779,-0.007694246977040039+1.9975676767690093E-8i,-0.005903327193945218+1.5326120441944687E-8i,-0.0034852421808404394+9.048328117011009E-9i,-0.0030627190474330932+7.95138054501557E-9i
12.072471628337704,-20.023860151169924,-0.006281503780027049+1.630793624109556E-8i,-0.005554449939619034+1.4420371083390027E-8i,-0.002713895865827685+7.045771569157403E-9i,-0.0028554370438377114+7.413238434952277E-9i
-12.009787156631555,-16.33737583942982,0.0018392471366475611-4.7750230018880195E-9i,-0.01647428255813518+4.2770259954343755E-8i,0.03574629545879585-9.280394115993425E-8i,0.03721551664879522-9.661830891797684E-8i
-10.947826010166708,-16.969163789707196,0.003988116078367035-1.0353881014117471E-8i,-0.015428951190861082+4.005638794450377E-8i,0.043392188882838446-1.1265408323292029E-7i,0.026797625326978266-6.95715517412794E-8i
-9.44000238621374,-17.317932435064,0.007062736502646595-1.8336159716895385E-8i,-0.01613169311723911+4.188083491304027E-8i,0.0433086887690227-1.1243730161820947E-7i,0.014483613501246507-3.760211786706917E-8i
-8.50106682130219,-16.714674120214326,0.007732884787606332-2.007598761255552E-8i,-0.018206453170492+4.726729265451385E-8i,0.0382132557137954-9.920862257965435E-8i,0.0102210292721177-2.6535667178625937E-8i
-12.773451919036443,-15.304628499397003,0.0011693194685001463-3.0357678679445442E-9i,-0.018148722493268918+4.711741322495757E-8i,0.022246665886458076-5.7756426097675665E-8i,0.038727079950307296-1.0054260456575108E-7i
-13.77441484092388,-14.431593387365742,6.402044821839648E-4-1.6620882900563546E-9i,-0.01908500215590109+4.9548167002513344E-8i,0.010290788110610941-2.6716773921575103E-8i,0.03741787483962328-9.71436679067578E-8i
-15,-13.677554024500575,1.195300804562871E-5-3.1032201829617835E-11i,-0.01959855539055037+5.088144541805795E-8i,4.576201136578343E-5-1.1880657717566652E-10i,0.0336985654065603-8.748765826012261E-8i
-4.874313591320941,-21.20541688337159,0.025392560455516505-6.592374555652626E-8i,-0.016645493631300416+4.321475531130416E-8i,0.0529372967891829-1.374349345389424E-7i,-0.007922737064060818+2.056887895324197E-8i
-6.435765284839775,-19.028530104955856,0.01511830183577749-3.9249885225812615E-8i,-0.018509936526587018+4.805519112512682E-8i,0.045079713318978316-1.1703520626867187E-7i,-0.0024528651420306835+6.368087920517151E-9i
-7.133865311757322,-16.826888260414066,0.009525791827760319-2.473070322222062E-8i,-0.020131706825425536+5.226560435695195E-8i,0.03690449617436129-9.581084270536986E-8i,0.0035743510206160123-9.279671013305108E-9i
-2.312724258336474,-21.305707995149277,0.038070788897521905-9.883875258712679E-8i,-0.02850642315839823+7.400790441409277E-8i,0.06007684541103311-1.559705126095284E-7i,-0.021279691144801632+5.5245982263538676E-8i
1.2018926412764626,-23.2381047225913,-0.050072872023343436+1.2999836232877053E-7i,0.016926892282566417-4.394531783643831E-8i,-0.03357003000997943+8.715395678902288E-8i,0.019696344866484593-5.113532483840271E-8i
2.5287944256877317,-25,-0.03317682533027829+8.613312530172506E-8i,-0.0020499473567403004+5.322039429098518E-9i,-0.018523475270513137+4.809034018822673E-8i,-0.002055385479754028+5.336157794139475E-9i
0,-22,0.0054030461768826196-1.4027299138223085E-8i,-0.018851943187074872+4.8943103161573275E-8i,0.02353100908004673-6.109081665862915E-8i,-0.013797091115945837+3.581977980287391E-8i
3.6191089511547916,-23.149439735622384,-0.034548865817605724+8.969519412649982E-8i,-0.005492243719440122+1.4258872323217227E-8i,-0.021552593446851825+5.5954486707337086E-8i,-0.003001459411773115+7.792339291919078E-9i
5.015982988291711,-25,-0.027277658827980177+7.081780677863198E-8i,-3.8263414350207803E-4+9.933884360203045E-10i,-0.015960487274364166+4.143635313486941E-8i,-3.91999999980334E-4+1.0177039177336908E-9i
6.011061945315976,-23.254235770692343,-0.023093913171445334+5.995603548865849E-8i,-0.006094068218958022+1.582131913693704E-8i,-0.013084227358262585+3.396905470328031E-8i,-0.004051224260244572+1.0517721432331311E-8i
7.2412093932338095,-25,-0.019628968667825094+5.096040386559878E-8i,2.7905522808328403E-5-7.244785686145018E-11i,-0.01090692668476046+2.8316382699153753E-8i,1.995504392475478E-5-5.18069550551554E-11i
8.114555879218173,-23.444288772293323,-0.01666280401505819+4.325969624336733E-8i,-0.004259408213079287+1.1058205168096947E-8i,-0.00894179119018404+2.3214530424134383E-8i,-0.0026481340914523955+6.875041937983784E-9i
9.122805541050319,-25,-0.01443894122037453+3.748614043019024E-8i,3.166112983021829E-5-8.219810170924528E-11i,-0.007670506321658235+1.991404167076894E-8i,2.516745464290852E-5-6.533932956925006E-11i
9.919800069123813,-23.64451597686748,-0.012366769289427676+3.210640192905017E-8i,-0.003055802698291162+7.933424433746637E-9i,-0.006396137808308794+1.6605547209706618E-8i,-0.0017605326174746406+4.570665668857279E-9i
11.78739964722401,-21.624250733476444,-0.008825934253782974+2.2913744561690775E-8i,-0.005833638151755367+1.5145194903002022E-8i,-0.004221888426290284+1.0960796918073093E-8i,-0.0030569221528075827+7.936330743045113E-9i
10.863337181754481,-22.52942538985592,-0.010188740985361652+2.645184086248265E-8i,-0.004963386687212699+1.2885862441468201E-8i,-0.0050621516173326745+1.3142274319841356E-8i,-0.0027270341834235664+7.079881052045754E-9i
11.580906402140737,-20.84039682763238,-0.008285479341147005+2.151062445461074E-8i,-0.0063522451593698345+1.6491593840355733E-8i,-0.003822019081608052+9.922662737754914E-9i,-0.003345371609060738+8.685198451496592E-9i
11.356619057019739,-20.275000856264185,-0.007540364728913923+1.9576170219744944E-8i,-0.007189254626616529+1.8664623978216034E-8i,-0.003348805741450467+8.69411408921943E-9i,-0.0037839282961563228+9.823772070447296E-9i
11.486280729497814,-19.658836567407004,-0.005961527032519833+1.547721790044358E-8i,-0.007732444791057604+2.0074845300796252E-8i,-0.0024718568310026314+6.417393829372076E-9i,-0.003995080963357651+1.0371963133353036E-8i
12.071683112375066,-19.46559007574927,-0.0042158425718887005+1.0945100770846681E-8i,-0.006374356512847658+1.6548998970614615E-8i,-0.0016333587347981497+4.240498937626771E-9i,-0.003234777114146344+8.39807485261634E-9i
12.516042742543506,-19.284537751977044,-0.0020229742479798882+5.2520122901649E-9i,-0.005056793185242825+1.3128362847063758E-8i,-5.819816953427462E-4+1.5109312536449762E-9i,-0.0025509481974141193+6.622729526975273E-9i
-11.163319078564026,-15.400613905325498,0.0030980614534332376-8.043135915042698E-9i,-0.017938054631004046+4.6570480804604055E-8i,0.029801703082265138-7.737068873333765E-8i,0.02727658185234431-7.081501075228548E-8i
-9.624652590988546,-15.923397530956834,0.005426855059602891-1.4089111365833171E-8i,-0.018056326204872575+4.6877535508914486E-8i,0.03466677855985106-9.000131723807163E-8i,0.017289094463215016-4.488566114835691E-8i
-8.070885253012609,-15.330342436131737,0.006523667480924898-1.6936637636885765E-8i,-0.020197800137097526+5.243719471977738E-8i,0.03100243985979564-8.048802169945712E-8i,0.009338458437375949-2.4244351371892427E-8i
-12.08820884617084,-13.808393019703729,0.00193770411245465-5.030635374368584E-9i,-0.01945835459435651+5.051745842937632E-8i,0.017468601628627668-4.5351694682829406E-8i,0.027131455904288018-7.043823716578506E-8i
-13.45230563745034,-12.61999100860084,9.2553673754144E-4-2.4028631730879227E-9i,-0.020230259019443284+5.2521463933370264E-8i,0.0076617218901516085-1.9891235674956465E-8i,0.02600861527609938-6.75231368944711E-8i
-15,-11.623876204960911,6.894637242405022E-6-1.7899743198132182E-11i,-0.02078687169496977+5.39665325572757E-8i,-1.0684519290843353E-5+2.7738972299907634E-11i,0.02299682672878269-5.97039812716608E-8i
-3.9119835086935657,-19.172206827756092,0.02013710155057516-5.2279610053173006E-8i,-0.027035338125849188+7.018869777883984E-8i,0.04390058472024983-1.139739720990378E-7i,-0.014301016735832164+3.7128063164177614E-8i
-5.194182096831099,-16.987717305676057,0.011320625376090984-2.939042040055519E-8i,-0.024016801470987278+6.235202283080545E-8i,0.03480766883793925-9.036709424824303E-8i,-0.004902973316187327+1.2729018246624145E-8i
-6.364651265433896,-15.33151397204717,0.007657263700336841-1.987966139627926E-8i,-0.022399304231387588+5.815270324471821E-8i,0.02965946587518448-7.700141484838573E-8i,0.0021124661155539465-5.484349596900423E-9i
-0.2907479870320876,-20.288582599496117,0.010849291749323963-2.816675183284035E-8i,-0.07230033127405724+1.8770492447633672E-7i,0.028724311487460723-7.457358249093693E-8i,-0.06430709571293199+1.669530184907846E-7i
-1.764002936752625,-18.766421143754034,0.014566089696517376-3.78162412013927E-8i,-0.04185903986917397+1.086737471162121E-7i,0.033865201820549494-8.792027696258169E-8i,-0.030310845690627312+7.86925163538529E-8i
2.088665542625704,-20.82752357392366,-0.03597970028147624+9.340990290094433E-8i,-0.0366294375825052+9.509674013764732E-8i,-0.021464991146804856+5.572705506457096E-8i,-0.03052282358803789+7.924284986578678E-8i
4.891426220654063,-21.26137792820186,-0.024714485395056465+6.416333829738878E-8i,-0.016157381156997445+4.194752577707639E-8i,-0.013752260477545184+3.5703391240790166E-8i,-0.011509964978232428+2.988198074466542E-8i
7.185012059398979,-21.67094218838686,-0.017593845644279234+4.5676851125200874E-8i,-0.010088958137438748+2.6192786282742883E-8i,-0.009169549119312956+2.3805831793474092E-8i,-0.00646421273148846+1.678228219956075E-8i
9.17101893893904,-22.111724195146632,-0.013159338921298327+3.4164058101172453E-8i,-0.006782599122243331+1.7608871682318074E-8i,-0.006649751237196096+1.726397419996572E-8i,-0.004000279049483038+1.0385458318596258E-8i
10.449709016738524,-20.996587616511107,-0.009725578949144513+2.5249387243024642E-8i,-0.007584874862276169+1.969172669194741E-8i,-0.00456969035798295+1.1863754541786517E-8i,-0.004178081224699329+1.0847065385708816E-8i
10.835081480824034,-19.848706704705233,-0.007448739165716872+1.93382934477148E-8i,-0.008764110469188412+2.2753238674462106E-8i,-0.0031958764615439283+8.297081621601353E-9i,-0.004645924239987992+1.2061671685628194E-8i
11.595509463589142,-19.165919906005136,-0.004528500311474809+1.1756817624170478E-8i,-0.008503650928204176+2.2077037921187375E-8i,-0.0017018286002614454+4.418259270109081E-9i,-0.004307827059621572+1.1183909376826319E-8i
10.986115237366166,-19.17504507942534,-0.005930998032591468+1.539795901566581E-8i,-0.00972782772150573+2.525522546864592E-8i,-0.002312194543063463+6.002881237641605E-9i,-0.005018446727792651+1.302880840833523E-8i
12.008891896409871,-18.922057100658137,-0.0027138366452428286+7.0456178216576056E-9i,-0.008220600364698294+2.1342186728811334E-8i,-8.399296673147483E-4+2.180611512981835E-9i,-0.004085559108256938+1.0606860996971107E-8i
12.456907779134987,-18.75812172992055,-4.2451320701717446E-4+1.1021141681940087E-9i,-0.007825752294088958+2.031708869720911E-8i,2.1574673545732745E-4-5.60118106948204E-10i,-0.0038366160294289187+9.960559092308925E-9i
12.842276316088894,-18.705796254508563,0.002069692426599129-5.373301252963087E-9i,-0.007338852294541365+1.905300696988935E-8i,0.0013481476256360203-3.500038572352411E-9i,-0.0035882650984186528+9.315794512015293E-9i
-9.692915192979678,-13.86331271656937,0.003970375155607444-1.0307822323814578E-8i,-0.020141101128322403+5.228999369078329E-8i,0.0236936762431322-6.151313045752404E-8i,0.016367054562122268-4.249187640423873E-8i
-7.57372284319572,-13.73486881211133,0.005260087638453085-1.3656152544753314E-8i,-0.021740927608179462+5.644343674263476E-8i,0.024235829812571035-6.292066058930706E-8i,0.007727918368477915-2.0063093877338908E-8i
