% Model,20260626_TI_field_CompactX_X10_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 16:22"
% Dimension,2
% Nodes,482
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=3,ec.Ey (V/m) @ idx=3
3.131225112450783,10.112502950871436,-0.0022187974248088493+5.990821391012584E-9i,-0.06977908272091293+1.8840567270167646E-7i
5,8.927862664601797,3.472783517718033E-5-9.376622467547053E-11i,-0.0692719049968109+1.8703627722437168E-7i
-0.7548199883742385,21.95113821699497,-0.024629604915753018+6.650069192065577E-8i,-0.012699500509098932+3.428904254821168E-8i
0.5660187763264819,18.375113017241517,-0.0395155796714024+1.0669328228296285E-7i,-0.046152208750508024+1.246123852198646E-7i
0.1901004821746673,19.69253382317948,-0.03793430129107198+1.0242378194907149E-7i,-0.029585720789930672+7.988235744062557E-8i
0.19048931276895537,21.02750903980946,-0.03439870261958916+9.287755663155259E-8i,-0.01599684491571353+4.3191974011794615E-8i
0.006100054053632897,23.53383472003057,-0.023518453663933514+6.350054931473923E-8i,-0.003450958238235491+9.317693540638025E-9i
0.7950466473559672,25,-0.02264340372611325+6.113788752908365E-8i,-2.1242220139180055E-6+5.7354648792261E-12i
0.40936608774193306,15.489503032930132,-0.01968302227688525+5.314476642965292E-8i,-0.0635832306872099+1.7167668136426786E-7i
0.6580156300930813,16.83618168216199,-0.029941455210162005+8.084285133268987E-8i,-0.060084042542399296+1.6222876559029505E-7i
1.6288256628924165,14.86152292230898,-0.01733392610777538+4.680213441551298E-8i,-0.07176786149547507+1.9377543665192552E-7i
2.2558478785032383,13.744909944955607,-0.010792263752321674+2.9139444557658967E-8i,-0.07347700732614922+1.9839018304033E-7i
3.4098047606354758,12.486688295741574,-0.004602827053351827+1.2427774821640525E-8i,-0.0738927475429503+1.9951269443145775E-7i
4.999999999999999,11.480065207820182,2.9167224480282822E-5-7.875240451075888E-11i,-0.07275550593081888+1.964421070490589E-7i
1.4475217642394362,17.421945670712994,-0.04082575716037721+1.1023080185965714E-7i,-0.06327074792760809+1.7083296828818257E-7i
0.9483206977477279,22.2847325481545,-0.03209572917610236+8.665945739727658E-8i,-0.003409484622931653+9.205713501848399E-9i
1.7672731108558586,19.139905507603046,-0.06283145936306438+1.6964687563280874E-7i,-0.03993744249495514+1.0783232490085476E-7i
1.5242686246863784,18.813782360754626,-0.05582344631553515+1.5072502454167003E-7i,-0.045171341144270995+1.2196401247002518E-7i
1.9674063350897004,18.801492167019852,-0.06523010953309916+1.7612330497578702E-7i,-0.04942785491003239+1.334567307479308E-7i
1.7839325494340526,18.116412941388667,-0.05318125918657308+1.4359103790805292E-7i,-0.05974060272180136+1.6130146749594853E-7i
1.2988187164728402,21.160200590103713,-0.04348167097359539+1.174018509635367E-7i,-0.00747197963207354+2.0174575160626415E-8i
1.2102308381531788,19.44544218480174,-0.05228867486405264+1.4118103274361722E-7i,-0.032863185101154414+8.873161203431657E-8i
1.0758540210291805,20.338636322454455,-0.04738214592124149+1.2793325346573885E-7i,-0.018972832446697174+5.1227232012689044E-8i
1.8940856153538217,21.69174096760445,-0.04138482849857531+1.1174031169345409E-7i,0.0031302390216593943-8.451741777013214E-9i
1.9600185035303797,21.127372153870603,-0.05015918002927492+1.3543133109644667E-7i,3.9838802404879026E-4-1.0756599362062297E-9i
1.5198811677036603,23.668300223935727,-0.02495124307099088+6.736912484698317E-8i,0.0016929094797507223-4.570907740803671E-9i
2.217726418713905,25,-0.020517700473522044+5.5398423270581244E-8i,-6.188030413116034E-6+1.6707872726992237E-11i
2.0368562840532105,16.372995278740472,-0.03053944741835251+8.24574487143166E-8i,-0.07526385243377264+2.032147198698552E-7i
2.8569811837266537,15.276236724539515,-0.0176442738074755+4.7640082764143965E-8i,-0.08130720613712679+2.1953196101799498E-7i
