% Model,20260626_TI_field_Base_X50_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 15:32"
% Dimension,2
% Nodes,713
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1,ec.Ex (V/m) @ idx=2,ec.Ey (V/m) @ idx=2
24.010119121162585,-21.737853804470355,-0.0020521318608009292+5.327710802417088E-9i,-0.0035893743932252364+9.31867444484618E-9i,-0.001202379792917166+3.121598535501208E-9i,-0.0021032760235639297+5.4604904320466525E-9i
23.548953818473223,-21.855219742567066,-0.0024589651735134146+6.3839247213770844E-9i,-0.0028173217086260283+7.314284031956239E-9i,-0.00143677277208068+3.730125712022573E-9i,-0.0016517604884320077+4.288273266115458E-9i
23.585786437626712,-21.414213562372904,-0.0031891772019088105+8.279689114517692E-9i,-0.0031615708367204627+8.208017925720374E-9i,-0.0018634771904528502+4.837928666902269E-9i,-0.00184757287297908+4.7966381408752875E-9i
22.822102252170282,-20.925696499254794,-0.0033213772292114093+8.622904639305464E-9i,-0.001758483147490349+4.565344868772146E-9i,-0.0019207819254897184+4.986702272395617E-9i,-0.0010304792874123632+2.6753132856994614E-9i
23.26214619552826,-20.989880878834974,-0.0038817156057982436+1.007764586669861E-8i,-0.0022016839577679117+5.715975483524773E-9i,-0.0022564356832327492+5.858121007788544E-9i,-0.0012802405494536373+3.3237393440908282E-9i
23.071178348245418,-20.528816637146306,-0.003716965744237896+9.649925000460815E-9i,-0.0010249170662846863+2.660872739188433E-9i,-0.0021414739725124365+5.5596593154577E-9i,-5.912471666410513E-4+1.534986117014871E-9i
23.025552823801945,-21.322184806737,-0.003235010437895628+8.39868060387563E-9i,-0.0022238291846884326+5.7734685554582955E-9i,-0.0018805163787334507+4.882165525751032E-9i,-0.001302774996386295+3.3822429025846513E-9i
23.071178348245784,-19.471183362852344,-4.0893824152229047E-4+1.061678700332612E-9i,2.739786322244105E-5-7.112987943872634E-11i,-1.8554613506601333E-4+4.817118076236905E-10i,2.1165660296640354E-6-5.494993726301815E-12i
22.668172952151053,-19.16868519556641,-4.27004642154713E-4+1.10858239090242E-9i,-0.001586378690333401+4.118530123068559E-9i,-2.0022478881304614E-4+5.198202857486102E-10i,-9.371747992665408E-4+2.4330777164879324E-9i
-23.26214619552975,19.010119121162404,0.11165723405687356-2.898826646649173E-7i,-0.06394949853587084+1.6602463061302015E-7i,-3.8865988354037234E-4+1.0090323626626782E-9i,2.619090684151115E-4-6.799639924169427E-10i
-22.691835639366136,19.0845101302487,0.09250050561344503-2.401482830608159E-7i,-0.04208007705455352+1.0924760020176681E-7i,1.6902270396087354E-4-4.388139490238539E-10i,4.6598477278445943E-4-1.209781961452447E-9i
23,-20,-0.002457476477523146+6.380059793469232E-9i,-4.385044867482018E-5+1.1384380972866095E-10i,-0.0013863659901542924+3.599260458322808E-9i,-2.607251931333188E-5+6.768904349893477E-11i
22.549494896321008,-19.67179809527787,-0.0015440499845135458+4.008637036979914E-9i,-0.0011791589744718871+3.0613130306367323E-9i,-8.541925438745231E-4+2.2176405572561913E-9i,-7.005057200563611E-4+1.8186413666590975E-9i
22.5935635328508,-20.196084260772682,-0.002538279487276085+6.589839231210196E-9i,-0.001111899881207087+2.8866960849148494E-9i,-0.0014436247809263836+3.747914784084338E-9i,-6.575387235918679E-4+1.7070911609526781E-9i
-23.585786437627075,18.585786437626734,0.09451461934947217-2.4537729183636775E-7i,-0.09563694760075214+2.4829106188321766E-7i,-8.711241723908525E-4+2.2615981712222525E-9i,9.287740151615598E-4-2.411267739707808E-9i
-23.063040219259978,18.423068161593566,0.0803371207487646-2.0856990441207514E-7i,-0.07045676074293146+1.8291867714917647E-7i,-2.463855978784753E-4+6.39662214913693E-10i,9.256516467408918E-4-2.403161498449914E-9i
-24.01011912116474,18.262146195528423,0.06777705195120716-1.7596166149648184E-7i,-0.12034081941235393+3.1242684537074737E-7i,-9.521081843861801E-4+2.47184752399197E-9i,0.001738413544162709-4.5132404964868235E-9i
-23.64938913568291,17.918972341941505,0.05858527934178485-1.52098133445468E-7i,-0.09524430463582585+2.4727168871053057E-7i,-4.509216991462617E-4+1.1706754587632957E-9i,0.0015490329424412048-4.021573709945917E-9i
-24.471183362853345,18.07117834824552,0.03643625699301034-9.459520788568157E-8i,-0.1355121409666763+3.518143795130876E-7i,-6.194620454482991E-4+1.6082371188081595E-9i,0.0023628308697128397-6.134342431547925E-9i
-24.033346995863482,17.637713053613595,0.04000708062753772-1.0386572115756313E-7i,-0.1027776329923052+2.668295912165022E-7i,-3.545414874181381E-4+9.204547468355043E-10i,0.0018776073253401655-4.874613089440754E-9i
-24.704653588108485,17.727088532540662,0.015662664788354097-4.0663151321550796E-8i,-0.12370648952549201+3.2116474246285755E-7i,-2.153473512508386E-4+5.590812322750172E-10i,0.002331801856066462-6.053785419430595E-9i
-25,18.000000000000004,6.706639674862735E-4-1.7411667021225064E-9i,-0.14147186200658002+3.6728690872536874E-7i,-2.681868808562804E-5+6.962623452345812E-11i,0.002634912074023721-6.840715154976827E-9i
-23.071178348245958,-19.471183362851708,8.132749188072073E-4-2.1114108956725295E-9i,1.147963074296654E-4-2.980322750448104E-10i,0.11838732342627159-3.0735521139519954E-7i,0.03175607802964542-8.244460465366047E-8i
-22.799422293479715,-19.201921780685808,4.771769966786715E-4-1.2388390280417407E-9i,-0.001855145038146211+4.816296870867726E-9i,0.0995818501717933-2.585327527041839E-7i,0.038391522945243936-9.967143701806759E-8i
-23.26214619552875,-19.010119121164173,-0.0022992669773081453+5.969318905203366E-9i,-0.0014191263144416322+3.684312270506975E-9i,0.11011766424221026-2.8588565897081194E-7i,0.062221477945357984-1.6153837213092644E-7i
-23.047436455189743,-18.64860155977741,-0.0015592372289099043+4.048065909744829E-9i,-0.003721422128783644+9.661494592334474E-9i,0.08826544544223258-2.291532898763627E-7i,0.06263811898071033-1.6262004869721013E-7i
-23.585786437627657,-18.585786437626155,-0.004564169774483373+1.184942209419934E-8i,-0.004706414705250621+1.2218716031256085E-8i,0.09144086513971983-2.3739726198541268E-7i,0.090973707701856-2.3618443557027248E-7i
