% Model,20260626_TI_field_Base_X50_Y50.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 7 2026, 19:57"
% Dimension,2
% Nodes,2200
% Expressions,2
% Description,Arrow surface
% x,y,ec.Jx,ec.Jy
-0.5700000000000038,-6.500000000000001,-0.005650147314935992,-0.015024200054752248
0.5700000000000003,-6.500000000000001,-0.005227761877802889,-0.014064276048177613
1.7099999999999973,-6.500000000000001,-0.004946574357936363,-0.013184122373213694
2.8500000000000014,-6.500000000000001,-0.0045550420463381334,-0.012405142704143942
3.989999999999999,-6.500000000000001,-0.004195898213133592,-0.011646191110933646
5.130000000000003,-6.500000000000001,-0.003941094387932714,-0.010953666544455967
6.269999999999996,-6.500000000000001,-0.00359083427707676,-0.010338180039938655
7.410000000000005,-6.500000000000001,-0.0032989514388704834,-0.009751492853773918
8.549999999999997,-6.500000000000001,-0.0030532647087448284,-0.009218387609842983
9.689999999999998,-6.500000000000001,-0.0027427971361583957,-0.008735417319986947
10.83,-6.500000000000001,-0.002518204927218686,-0.008299312989834695
11.969999999999999,-6.500000000000001,-0.0022605666307258716,-0.00790231805879001
13.11,-6.500000000000001,-0.0020415906522525005,-0.00757180484819168
14.250000000000007,-6.500000000000001,-0.0018161341882295362,-0.007242167965558852
15.389999999999993,-6.500000000000001,-0.0016155263163440197,-0.006926470712928711
16.530000000000005,-6.500000000000001,-0.0013883679471776195,-0.006691754272156636
17.67,-6.500000000000001,-0.0011862399097625513,-0.006469603699403397
18.809999999999995,-6.500000000000001,-0.001005984709803076,-0.00629428619066818
19.949999999999996,-6.500000000000001,-7.937190458716123E-4,-0.0061473478684349716
21.090000000000003,-6.500000000000001,-6.30274811061925E-4,-0.00603639116761458
22.230000000000004,-6.500000000000001,-4.240906520698835E-4,-0.005953062600474268
23.369999999999997,-6.500000000000001,-2.641160187166981E-4,-0.005897200330523903
24.509999999999998,-6.500000000000001,-6.435067144039625E-5,-0.005865890760601714
-24.51,-5.5,-4.193167676859875E-4,-0.04498897758774676
-23.37,-5.5,-0.0019393210458965855,-0.04420503548286352
-22.23,-5.5,-0.0034593253241071826,-0.04342109337798025
-21.09,-5.5,-0.004616352949568335,-0.04235781900429319
-19.95,-5.5,-0.005466553862667205,-0.04099150248897879
-18.810000000000002,-5.5,-0.006316754775766067,-0.03962518597366439
-17.67,-5.5,-0.006895122959234842,-0.03794586050038274
-16.530000000000005,-5.5,-0.0074135040959823015,-0.03611459299606106
-15.389999999999999,-5.5,-0.0077735282523547595,-0.034267891247326536
-14.250000000000002,-5.5,-0.007751099869606016,-0.032375647104419134
-13.110000000000001,-5.5,-0.007847890444725584,-0.030649850807550387
-11.97,-5.5,-0.007710235072360706,-0.02897058930605835
-10.830000000000004,-5.5,-0.007542304737753102,-0.02727589737797081
-9.690000000000001,-5.5,-0.007392464945971386,-0.025580691093062286
-8.55,-5.5,-0.0070236397682538095,-0.023990476332921406
-7.41,-5.5,-0.006807076668191092,-0.022524866214957532
-6.270000000000003,-5.5,-0.006454498897545617,-0.02113644055752876
-5.129999999999999,-5.5,-0.0060563143236725975,-0.019790570814487162
-3.9900000000000024,-5.5,-0.005819639785792547,-0.018562320357923486
-2.849999999999998,-5.5,-0.005417459638827286,-0.017409297699445696
-1.7100000000000009,-5.5,-0.005113314245633613,-0.016332030873037418
-0.5700000000000038,-5.5,-0.004808108712677571,-0.015301649559758908
0.5700000000000003,-5.5,-0.0044472235344093745,-0.014375540685061665
1.7099999999999973,-5.5,-0.004182354371891604,-0.013504329900970679
2.8500000000000014,-5.5,-0.0038735304927087367,-0.012665132338534328
3.989999999999999,-5.5,-0.0035804540469875404,-0.011938253423912186
5.130000000000003,-5.5,-0.0033379638773978247,-0.011236647074505618
6.269999999999996,-5.5,-0.003050933834517691,-0.010571437894908487
7.410000000000005,-5.5,-0.0028142573061211372,-0.01001009324097441
8.549999999999997,-5.5,-0.0025950342111007185,-0.009457541929640148
9.689999999999998,-5.5,-0.0023576984580097045,-0.008965969937084983
10.83,-5.5,-0.0021429133281081446,-0.008535560445443261
11.969999999999999,-5.5,-0.0019347953406427473,-0.008101112344766695
13.11,-5.5,-0.0017498477267958695,-0.0077212317337120384
14.250000000000007,-5.5,-0.0015308348502094445,-0.0073959904883691705
15.389999999999993,-5.5,-0.0013647955063965675,-0.007109692467439575
16.530000000000005,-5.5,-0.0011824763324652192,-0.006849298792494893
17.67,-5.5,-0.0010115133873156736,-0.006641024200837673
18.809999999999995,-5.5,-8.770914446862077E-4,-0.006440944176313855
19.949999999999996,-5.5,-6.635670739273766E-4,-0.006287876017649378
21.090000000000003,-5.5,-5.304839776076032E-4,-0.006174114467511518
22.230000000000004,-5.5,-3.7508866088536E-4,-0.00608352191715197
23.369999999999997,-5.5,-2.151140275321954E-4,-0.006027659647201645
24.509999999999998,-5.5,-5.513939417903606E-5,-0.005971797377251346
-24.51,-4.500000000000001,-5.878521225201937E-4,-0.04333583593142112
-23.37,-4.500000000000001,-0.0014733349078707963,-0.04303844760278482
-22.23,-4.500000000000001,-0.0027716568110516945,-0.04235950126017074
-21.09,-4.500000000000001,-0.0034178296905206062,-0.04121994506530997
-19.95,-4.500000000000001,-0.004345651869057445,-0.0401981117536918
-18.810000000000002,-4.500000000000001,-0.005062194007021346,-0.038928895514097915
-17.67,-4.500000000000001,-0.005533505394445833,-0.03746020754671291
-16.530000000000005,-4.500000000000001,-0.00581781764965037,-0.035919578767305185
-15.389999999999999,-4.500000000000001,-0.006113664969102647,-0.034064812433490674
-14.250000000000002,-4.500000000000001,-0.006241167201099003,-0.03238188041595646
-13.110000000000001,-4.500000000000001,-0.006355656209047729,-0.030680733387283717
-11.97,-4.500000000000001,-0.006244032776439908,-0.029002034057376003
-10.830000000000004,-4.500000000000001,-0.006085509727007596,-0.027330563440026313
-9.690000000000001,-4.500000000000001,-0.005908615008513195,-0.025817106902442
-8.55,-4.500000000000001,-0.005738016857759194,-0.02427255532931043
-7.41,-4.500000000000001,-0.005521453757696457,-0.022806945211346543
-6.270000000000003,-4.500000000000001,-0.005273911403649469,-0.021376522211315734
-5.129999999999999,-4.500000000000001,-0.004975293786961874,-0.020090645353802943
-3.9900000000000024,-4.500000000000001,-0.004746402267574048,-0.018846599437186765
-2.849999999999998,-4.500000000000001,-0.004462465481644646,-0.017701934850374596
-1.7100000000000009,-4.500000000000001,-0.004191020654913507,-0.016650520156953723
-0.5700000000000038,-4.500000000000001,-0.003925931860749001,-0.01559392837852435
0.5700000000000003,-4.500000000000001,-0.0036810663531943845,-0.014634998949043356
1.7099999999999973,-4.500000000000001,-0.0034162056556222968,-0.01375889508054413
2.8500000000000014,-4.500000000000001,-0.003182174757656695,-0.012899286655289032
3.989999999999999,-4.500000000000001,-0.0029596449970910365,-0.012167429502576073
5.130000000000003,-4.500000000000001,-0.002716574091919382,-0.011451282513722766
6.269999999999996,-4.500000000000001,-0.002534665270902805,-0.010769660606297832
7.410000000000005,-4.500000000000001,-0.0023253912985464844,-0.010200598083571624
8.549999999999997,-4.500000000000001,-0.0021056730736680835,-0.009638755667052934
9.689999999999998,-4.500000000000001,-0.001950345099627593,-0.00911812720836324
10.83,-4.500000000000001,-0.0017618185029532373,-0.008670621617227283
11.969999999999999,-4.500000000000001,-0.0015779075548180846,-0.008254333003687768
13.11,-4.500000000000001,-0.0014376860485955975,-0.007880161837487994
14.250000000000007,-4.500000000000001,-0.0012797484131078266,-0.0075618860351365745
15.389999999999993,-4.500000000000001,-0.0011201639014149292,-0.007260370601396016
16.530000000000005,-4.500000000000001,-9.748973408191529E-4,-0.006995782988356111
17.67,-4.500000000000001,-8.334959023585026E-4,-0.0067763849078726615
18.809999999999995,-4.500000000000001,-6.920944638978811E-4,-0.006556986827389196
19.949999999999996,-4.500000000000001,-5.637762404731543E-4,-0.006425599317546317
21.090000000000003,-4.500000000000001,-4.3069314415334893E-4,-0.006311837767408463
22.230000000000004,-4.500000000000001,-3.260866697008703E-4,-0.0062139812338296765
23.369999999999997,-4.500000000000001,-1.661120363476823E-4,-0.006158118963879335
24.509999999999998,-4.500000000000001,-6.61244556734694E-5,-0.006125839850729529
-24.51,-3.5,-3.2698516757606193E-4,-0.04252931146776376
-23.37,-3.5,-0.0012124679529266884,-0.04223192313912747
-22.23,-3.5,-0.0017552502322484332,-0.041445146341830476
-21.09,-3.5,-0.0027170496442772553,-0.04070782821234914
-19.95,-3.5,-0.003232304290466296,-0.03979075215265275
-18.810000000000002,-3.5,-0.003948846428430168,-0.03852153591305887
-17.67,-3.5,-0.004182076640579398,-0.037012905905843774
-16.530000000000005,-3.5,-0.004447416046984846,-0.03547230122564258
-15.389999999999999,-3.5,-0.004720223502952737,-0.03397793069711897
-14.250000000000002,-3.5,-0.004748932965421141,-0.03241276299568978
-13.110000000000001,-3.5,-0.004863421973369915,-0.03071161596701706
-11.97,-3.5,-0.004777830480519136,-0.029033478808693617
-10.830000000000004,-3.5,-0.004718165146707916,-0.027455988961694593
-9.690000000000001,-3.5,-0.004611911702654571,-0.025911319961219103
-8.55,-3.5,-0.004438946268332031,-0.024433078192540286
-7.41,-3.5,-0.004265980834009516,-0.02295483642386143
-6.270000000000003,-3.5,-0.004112916958440789,-0.021628482199404386
-5.129999999999999,-3.5,-0.0038774154414436394,-0.020307228937706426
-3.9900000000000024,-3.5,-0.003673626185049526,-0.019088652429626672
-2.849999999999998,-3.5,-0.0034495618236495304,-0.017892332239441793
-1.7100000000000009,-3.5,-0.0032781956907544704,-0.0167934790584264
-0.5700000000000038,-3.5,-0.0030310328444103814,-0.015767400846601606
0.5700000000000003,-3.5,-0.0028835790970103254,-0.014809371799941474
1.7099999999999973,-3.5,-0.0026476934902721354,-0.013912809679011881
2.8500000000000014,-3.5,-0.0024786037572300298,-0.013086919394020086
3.989999999999999,-3.5,-0.0023314458840618247,-0.01230231758496463
5.130000000000003,-3.5,-0.002088374978890238,-0.011586170596111276
6.269999999999996,-3.5,-0.0019728239098008803,-0.010941282268353267
7.410000000000005,-3.5,-0.0018325470735300945,-0.010323649732570698
8.549999999999997,-3.5,-0.0016310833829007313,-0.009772155824804628
9.689999999999998,-3.5,-0.0015170196028717955,-0.00927816475850299
10.83,-3.5,-0.001402955822842868,-0.008784173692201337
11.969999999999999,-3.5,-0.001249687233590246,-0.008417571866675147
13.11,-3.5,-0.0011175141242558168,-0.008027539344581414
14.250000000000007,-3.5,-9.774226688204835E-4,-0.007669331740741791
15.389999999999993,-3.5,-8.865744659672015E-4,-0.007372179126878332
16.530000000000005,-3.5,-7.475468243956396E-4,-0.007105887170467956
17.67,-3.5,-6.440376910349561E-4,-0.006881467610755258
18.809999999999995,-3.5,-5.577957938183549E-4,-0.0066852139231305015
19.949999999999996,-3.5,-4.4076710939317096E-4,-0.006536149101245532
21.090000000000003,-3.5,-3.3971161951961283E-4,-0.006393973123056937
22.230000000000004,-3.5,-2.3436890411477612E-4,-0.006277189369956432
23.369999999999997,-3.5,-1.3762291710174083E-4,-0.0062484071907897825
24.509999999999998,-3.5,-4.08769300887016E-5,-0.0062196250116231065
-24.51,-2.5,-6.61182126319697E-5,-0.04172278700410638
-23.37,-2.5,-8.748626267800747E-4,-0.04159632842663035
-22.23,-2.5,-0.0013192009120923508,-0.04109923220165243
-21.09,-2.5,-0.0018961259840745575,-0.040333726453218505
-19.95,-2.5,-0.002224952831063223,-0.03939787348058741
-18.810000000000002,-2.5,-0.002835498849839065,-0.03811417631201978
-17.67,-2.5,-0.0029401429052140276,-0.036824717478451806
-16.530000000000005,-2.5,-0.003163740663907663,-0.035361327541743856
-15.389999999999999,-2.5,-0.0033352171503927665,-0.03386066307809285
-14.250000000000002,-2.5,-0.0033680199454170067,-0.03228175583617451
-13.110000000000001,-2.5,-0.003400822740441228,-0.030702848594256225
-11.97,-2.5,-0.0033870157772322228,-0.029114826970587086
-10.830000000000004,-2.5,-0.0033465086919394482,-0.027551138612151048
-9.690000000000001,-2.5,-0.0033152083967959126,-0.026005533019996255
-8.55,-2.5,-0.003142242962473402,-0.024527291251317435
-7.41,-2.5,-0.0030561673919407882,-0.023149903683945868
-6.270000000000003,-2.5,-0.0028606702844475415,-0.02174975574139168
-5.129999999999999,-2.5,-0.0028084886799701163,-0.020429686602848388
-3.9900000000000024,-2.5,-0.0026046994235760304,-0.01921111009476862
-2.849999999999998,-2.5,-0.0024753072029362914,-0.018057664809475033
-1.7100000000000009,-2.5,-0.0023256098658329645,-0.01694701454186192
-0.5700000000000038,-2.5,-0.0021939930990222266,-0.01592898524078739
0.5700000000000003,-2.5,-0.002046499869751702,-0.014980222129853407
1.7099999999999973,-2.5,-0.0018993077528201491,-0.01407662307323756
2.8500000000000014,-2.5,-0.0017750327568033725,-0.013274552132751128
3.989999999999999,-2.5,-0.001650757760786575,-0.012472481192264736
5.130000000000003,-2.5,-0.0015191180042393455,-0.011753403082064809
6.269999999999996,-2.5,-0.0014109825486990151,-0.01111290393040866
7.410000000000005,-2.5,-0.0013028470931586377,-0.010472404778752548
8.549999999999997,-2.5,-0.001192686845840736,-0.009896281589284838
9.689999999999998,-2.5,-0.0010860204685313145,-0.00940657136082806
10.83,-2.5,-9.793540912217968E-4,-0.008916861132371213
11.969999999999999,-2.5,-9.150982117334508E-4,-0.00846736569410993
13.11,-2.5,-7.955382711680599E-4,-0.008100313221589878
14.250000000000007,-2.5,-7.097166031452669E-4,-0.007762658462009761
15.389999999999993,-2.5,-6.23983607476955E-4,-0.007457473547139979
16.530000000000005,-2.5,-5.812429476361519E-4,-0.007212712603652262
17.67,-2.5,-4.7188533346937105E-4,-0.00696003876500073
18.809999999999995,-2.5,-3.856434362527074E-4,-0.00676378507737591
19.949999999999996,-2.5,-3.160513390523033E-4,-0.00661029847253123
21.090000000000003,-2.5,-2.4618563595340057E-4,-0.006490658885170784
22.230000000000004,-2.5,-1.5886385840577786E-4,-0.00639105534921829
23.369999999999997,-2.5,-1.0499502291105105E-4,-0.006335008881142354
24.509999999999998,-2.5,-1.5629404503842733E-5,-0.00631341017251668
-24.51,-1.5,-3.010228003306761E-4,-0.041286788168216834
-23.37,-1.5,-4.3881330662401543E-4,-0.04125041428645231
-22.23,-1.5,-8.831515919362773E-4,-0.040753318061474364
-21.09,-1.5,-0.0010752023238718804,-0.03995962469408788
-19.95,-1.5,-0.001404029170860507,-0.03902377172145677
-18.810000000000002,-1.5,-0.0014148460119765022,-0.03790022820991719
-17.67,-1.5,-0.0017329312172800649,-0.03660648241684974
-16.530000000000005,-1.5,-0.0018800652808304878,-0.03525035385784509
-15.389999999999999,-1.5,-0.0019502107978328273,-0.03374339545906672
-14.250000000000002,-1.5,-0.00201506977939681,-0.03222611795448233
-13.110000000000001,-1.5,-0.002038503989174172,-0.030685446094842583
-11.97,-1.5,-0.0020281808075106097,-0.029141034610295827
-10.830000000000004,-1.5,-0.002001194384760915,-0.02759552936430991
-9.690000000000001,-1.5,-0.0020185050909373066,-0.026099746078773363
-8.55,-1.5,-0.0018761380548714987,-0.024602469108521076
-7.41,-1.5,-0.0018212637655928335,-0.02319467897448439
-6.270000000000003,-1.5,-0.0017287568151266423,-0.02182457237933512
-5.129999999999999,-1.5,-0.0016627525012802575,-0.02053419102430928
-3.9900000000000024,-1.5,-0.001596748187433892,-0.01924380966928338
-2.849999999999998,-1.5,-0.0014788241340639736,-0.018139346144256833
-1.7100000000000009,-1.5,-0.001396190716311196,-0.01706807699776051
-0.5700000000000038,-1.5,-0.0013169689977242669,-0.01603000150640172
0.5700000000000003,-1.5,-0.0012162947101877469,-0.015052339112630575
1.7099999999999973,-1.5,-0.0011743413328708706,-0.014151329193771696
2.8500000000000014,-1.5,-0.00105365122535936,-0.013325651220983437
3.989999999999999,-1.5,-9.789272187310943E-4,-0.01252384595177584
5.130000000000003,-1.5,-9.530485938092836E-4,-0.011810168859329083
6.269999999999996,-1.5,-8.446485671293962E-4,-0.011162542571615187
7.410000000000005,-1.5,-7.3624854044951E-4,-0.010514916283901332
8.549999999999997,-1.5,-7.350806309711986E-4,-0.009949175895512433
9.689999999999998,-1.5,-6.564500926919808E-4,-0.009445298446157102
10.83,-1.5,-5.747751398769912E-4,-0.00896998595485484
11.969999999999999,-1.5,-5.390920781725936E-4,-0.008551574580504892
13.11,-1.5,-5.034090164682077E-4,-0.00813316320615492
14.250000000000007,-1.5,-4.229380034564003E-4,-0.0078091467628506675
15.389999999999993,-1.5,-3.76207155746688E-4,-0.007522132793707643
16.530000000000005,-1.5,-3.1704329621425195E-4,-0.007240114387324329
17.67,-1.5,-2.833631695206147E-4,-0.007014202899475565
18.809999999999995,-1.5,-2.134910786871925E-4,-0.006842356231621336
19.949999999999996,-1.5,-1.832891056572035E-4,-0.006645527909345667
21.090000000000003,-1.5,-1.4590874435562354E-4,-0.006531212252924201
22.230000000000004,-1.5,-1.0970028991811467E-4,-0.00642991806159486
23.369999999999997,-1.5,-5.5831454423415836E-5,-0.006373871593518923
24.509999999999998,-1.5,-4.075307695913009E-5,-0.0063683496941888
-24.51,-0.5,-9.087165947497167E-5,-0.041290866130853934
-23.37,-0.5,-1.3468946278344986E-4,-0.04105129383027833
-22.23,-0.5,-4.471022717802502E-4,-0.04040740392129632
-21.09,-0.5,-4.1781741615827203E-4,-0.03994451915658235
-19.95,-0.5,-4.6060728219819393E-4,-0.03890546745192056
-18.810000000000002,-0.5,-5.359594244562489E-4,-0.03786737915667342
-17.67,-0.5,-5.817299215751773E-4,-0.036555009679569865
-16.530000000000005,-0.5,-6.275004186941005E-4,-0.03524264020246631
-15.389999999999999,-0.5,-6.401690260758321E-4,-0.03376558093374467
-14.250000000000002,-0.5,-6.636032358531743E-4,-0.0322249090741049
-13.110000000000001,-0.5,-6.870374456305253E-4,-0.030684237214465157
-11.97,-0.5,-6.724744513826066E-4,-0.029139689145362465
-10.830000000000004,-0.5,-6.454880286329221E-4,-0.0275941838993766
-9.690000000000001,-0.5,-6.160743574985011E-4,-0.026126074984371958
-8.55,-0.5,-6.412344285235149E-4,-0.024647244399059586
-7.41,-0.5,-5.863601392448786E-4,-0.02323945426502291
-6.270000000000003,-0.5,-5.968433458057252E-4,-0.021899389017278528
-5.129999999999999,-0.5,-5.308390319593273E-4,-0.020609007662252658
-3.9900000000000024,-0.5,-5.740231162879905E-4,-0.019380496536136486
-2.849999999999998,-0.5,-5.171255300034086E-4,-0.018199909946333755
-1.7100000000000009,-0.5,-4.4888830538253696E-4,-0.017105902465401772
-0.5700000000000038,-0.5,-4.4449923831738476E-4,-0.016076181677683626
0.5700000000000003,-0.5,-4.0764233580690615E-4,-0.015113656703104878
1.7099999999999973,-0.5,-3.6995216568664593E-4,-0.014221280109831072
2.8500000000000014,-0.5,-3.133589832692461E-4,-0.013332603995638622
3.989999999999999,-0.5,-3.278492763319332E-4,-0.012590375141303628
5.130000000000003,-0.5,-3.4233956939459955E-4,-0.011848146286968586
6.269999999999996,-0.5,-2.76555332292657E-4,-0.011168898094040642
7.410000000000005,-0.5,-2.3509211713178472E-4,-0.010565233906221277
8.549999999999997,-0.5,-2.450244865004261E-4,-0.010006569901524638
9.689999999999998,-0.5,-2.549568558691064E-4,-0.009447905896827978
10.83,-0.5,-2.077476185174204E-4,-0.009042978642705209
11.969999999999999,-0.5,-1.75788050197586E-4,-0.008604074180810776
13.11,-0.5,-1.6530698963249533E-4,-0.008206224833203168
14.250000000000007,-0.5,-1.4552738630416157E-4,-0.007852137284260312
15.389999999999993,-0.5,-1.2444051614753906E-4,-0.007544539014620027
16.530000000000005,-0.5,-1.1887532441707387E-4,-0.007279542624257389
17.67,-0.5,-8.519519772344703E-5,-0.007053631136408632
18.809999999999995,-0.5,-1.0072809355269E-4,-0.0068554904169043866
19.949999999999996,-0.5,-6.0273473590798445E-5,-0.006698094678415617
21.090000000000003,-0.5,-4.563185275783609E-5,-0.0065717656206775825
22.230000000000004,-0.5,-6.053672143044432E-5,-0.006468780773971402
23.369999999999997,-0.5,-7.59160281358652E-6,-0.006398275091827655
24.509999999999998,-0.5,-1.4967029084889674E-5,-0.006368878997251008
-24.51,0.5,1.192794813808265E-4,-0.04129494409349102
-23.37,0.5,7.546167807232878E-5,-0.041055371792915483
-22.23,0.5,4.455907187571044E-4,-0.04048703480920895
-21.09,0.5,3.071468054139638E-4,-0.03971370165087066
-19.95,0.5,4.5084158154018656E-4,-0.03887165498926219
-18.810000000000002,0.5,6.152418712485774E-4,-0.037815906419393586
-17.67,0.5,5.694713741296711E-4,-0.036503536942290006
-16.530000000000005,0.5,6.3552020332178E-4,-0.0351826272613272
-15.389999999999999,0.5,6.498991557665183E-4,-0.03372721282903627
-14.250000000000002,0.5,6.642809818967042E-4,-0.03220696608822416
-13.110000000000001,0.5,6.644290979131474E-4,-0.030683028334087665
-11.97,0.5,6.727100168105702E-4,-0.029142845717660085
-10.830000000000004,0.5,6.648092907165135E-4,-0.027615374056483094
-9.690000000000001,0.5,6.641242876633184E-4,-0.026106541474836445
-8.55,0.5,6.2184190304675E-4,-0.02464711501935197
-7.41,0.5,6.485434871030842E-4,-0.023284229555561416
-6.270000000000003,0.5,6.016389511934203E-4,-0.021846107558412483
-5.129999999999999,0.5,5.610228212927028E-4,-0.0205984575776573
-3.9900000000000024,0.5,5.204066913919554E-4,-0.01935080759690213
-2.849999999999998,0.5,4.8742154312525894E-4,-0.01819423672822264
-1.7100000000000009,0.5,4.605190432127181E-4,-0.01712030772933852
-0.5700000000000038,0.5,4.3224914090403383E-4,-0.016100650686773885
0.5700000000000003,0.5,4.019375425805597E-4,-0.015121951388492278
1.7099999999999973,0.5,3.9311486869826476E-4,-0.01420712156576385
2.8500000000000014,0.5,3.538148589885418E-4,-0.01340276393856483
3.989999999999999,0.5,3.2459512439427315E-4,-0.012647623698333532
5.130000000000003,0.5,3.087383730045156E-4,-0.011914675476496462
6.269999999999996,0.5,2.915379025440547E-4,-0.011175253616466072
7.410000000000005,0.5,2.549640273389917E-4,-0.010622627912233385
8.549999999999997,0.5,2.4204268796742642E-4,-0.010036472090743548
9.689999999999998,0.5,2.0654539053990026E-4,-0.00950561772241524
10.83,0.5,2.0220505681555715E-4,-0.00901746216965892
11.969999999999999,0.5,1.7320260559856493E-4,-0.00858184322691735
13.11,0.5,1.8368366616368294E-4,-0.008183993879309728
14.250000000000007,0.5,1.4460520073440448E-4,-0.007854763631226792
15.389999999999993,0.5,1.188087082456537E-4,-0.007524012482002904
16.530000000000005,0.5,1.1113441156117717E-4,-0.0072466520671052
17.67,0.5,9.452068990784435E-5,-0.0070430080966448075
18.809999999999995,0.5,7.790696825464683E-5,-0.006839364126184438
19.949999999999996,0.5,6.491732425524389E-5,-0.006686024781115649
21.090000000000003,0.5,5.597650711318698E-5,-0.006543307271571115
22.230000000000004,0.5,6.378601606678576E-5,-0.006487678109353708
23.369999999999997,0.5,1.8194445060689673E-5,-0.006398804394889924
24.509999999999998,0.5,1.0819018789396274E-5,-0.0063694083003132534
-24.51,1.5,3.294306222365726E-4,-0.04129902205612807
-23.37,1.5,4.3572666489536337E-4,-0.04125943519679328
-22.23,1.5,8.691888517000811E-4,-0.040776533325238326
-21.09,1.5,0.0010932655921115822,-0.04000243830295689
-19.95,1.5,0.0013097971008202939,-0.039106262886121616
-18.810000000000002,1.5,0.0014670796039354145,-0.037806620553382214
-17.67,1.5,0.001732051142846441,-0.036647062926861235
-16.530000000000005,1.5,0.0018783160045144972,-0.035230275713501485
-15.389999999999999,1.5,0.0019834489284087297,-0.03377859669180088
-14.250000000000002,1.5,0.0019978307545388783,-0.032258349950988696
-13.110000000000001,1.5,0.0020571975351305898,-0.030694044273245052
-11.97,1.5,0.0020081155694119976,-0.029108726632367368
-10.830000000000004,1.5,0.002004696712801585,-0.02758864841958757
-9.690000000000001,1.5,0.0019443229328251152,-0.02608700796530094
-8.55,1.5,0.001902040548208528,-0.024627581509816514
-7.41,1.5,0.0017801233109183904,-0.023237997497057863
-6.270000000000003,1.5,0.0017607405300354901,-0.021877800313483953
-5.129999999999999,1.5,0.001655452628972702,-0.02056876863842292
-3.9900000000000024,1.5,0.0016148364990719553,-0.019321118657667783
-2.849999999999998,1.5,0.0015125107803681227,-0.018140460713259785
-1.7100000000000009,1.5,0.001363907116944693,-0.017042638659614022
-0.5700000000000038,1.5,0.0013391434640671208,-0.01600981266312205
0.5700000000000003,1.5,0.0012044198432194656,-0.01504488001431816
1.7099999999999973,1.5,0.0011752792347479676,-0.014142485940932892
2.8500000000000014,1.5,0.00101621857848969,-0.013299537521450296
3.989999999999999,1.5,9.86998843895403E-4,-0.012544397281219042
5.130000000000003,1.5,9.577791093011109E-4,-0.011789257040987659
6.269999999999996,1.5,7.770195035812416E-4,-0.011171336868284094
7.410000000000005,1.5,7.432017119986513E-4,-0.010502968841148074
8.549999999999997,1.5,7.077044145711696E-4,-0.00997211447281978
9.689999999999998,1.5,6.722071171437031E-4,-0.009441260104491539
10.83,1.5,5.932597827296921E-4,-0.008978544486758602
11.969999999999999,1.5,5.176319843520863E-4,-0.008532742099216473
13.11,1.5,4.605342802616978E-4,-0.0081881411274173
14.250000000000007,1.5,4.3224913119409834E-4,-0.00783551967880059
15.389999999999993,1.5,3.709785924680971E-4,-0.007528846122777423
16.530000000000005,1.5,3.417067580091151E-4,-0.007252791736100807
17.67,1.5,2.731557517151942E-4,-0.007026881805924926
18.809999999999995,1.5,2.565420300620149E-4,-0.006823237835464508
19.949999999999996,1.5,1.9010812210131748E-4,-0.00667395488381566
21.090000000000003,1.5,1.452273188098984E-4,-0.006535999366864561
22.230000000000004,1.5,1.115373440736142E-4,-0.006433884208872678
23.369999999999997,1.5,5.8415975381232104E-5,-0.006379447694944884
24.509999999999998,1.5,3.6605066663623026E-5,-0.006369937603375536
-24.51,2.5,1.057514743818282E-4,-0.04171664161941995
-23.37,2.5,8.593247978382804E-4,-0.041548933712822644
-22.23,2.5,0.0012927869846429323,-0.04106603184126775
-21.09,2.5,0.0018793843788092446,-0.04029117495504317
-19.95,2.5,0.0021874678468321567,-0.03940854085600338
-18.810000000000002,2.5,0.0028705166402991783,-0.03819398348105126
-17.67,2.5,0.0029282442054123655,-0.03673974501660695
-16.530000000000005,2.5,0.0031210917243010197,-0.035293863542456075
-15.389999999999999,2.5,0.0033169987010508973,-0.03382998055456549
-14.250000000000002,2.5,0.0033678606367717966,-0.03228845007125492
-13.110000000000001,2.5,0.0034553896061093074,-0.03069451111033919
-11.97,2.5,0.003397482283969908,-0.029109512854027006
-10.830000000000004,2.5,0.0033293848020586494,-0.027525634799431
-9.690000000000001,2.5,0.003267491599163558,-0.02597986366083701
-8.55,2.5,0.0031556596833284324,-0.024539240580341643
-7.41,2.5,0.003043827767493312,-0.023098617499846177
-6.270000000000003,2.5,0.0029167449664172468,-0.021740766163990406
-5.129999999999999,2.5,0.0027805894724464747,-0.020422921106515217
-3.9900000000000024,2.5,0.0025158469893241365,-0.019214999203270088
-2.849999999999998,2.5,0.002475512581811878,-0.01807864904249827
-1.7100000000000009,2.5,0.0023269089183883653,-0.01698082698885233
-0.5700000000000038,2.5,0.0021941734983136336,-0.015944701736266127
0.5700000000000003,2.5,0.002040031642850452,-0.014979346544669484
1.7099999999999973,2.5,0.001916691335249456,-0.014091420998372387
2.8500000000000014,2.5,0.0017580269313432408,-0.0132462112038007
3.989999999999999,2.5,0.0016494025633965379,-0.012441170864104461
5.130000000000003,2.5,0.0015339108358966153,-0.01172974103602399
6.269999999999996,2.5,0.0013731735577676943,-0.011050125414251497
7.410000000000005,2.5,0.0012967116038002176,-0.010464941469782309
8.549999999999997,2.5,0.0011690904353169886,-0.00988510615447073
9.689999999999998,2.5,0.001137868843747376,-0.009376902486567784
10.83,2.5,9.84314508643785E-4,-0.008939626803858274
11.969999999999999,2.5,8.882786647476346E-4,-0.008502930107917184
