% Model,20260626_TI_field_Base_X50_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 7 2026, 21:50"
% Dimension,2
% Nodes,868
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
22.40882316917779,-21.877612903745874,-0.055863101124823955+1.5083209374822298E-7i,-0.02134632458982555+5.763573390810735E-8i
22.252842116939103,-21.377977265368916,-0.06450856397717164+1.741751097495577E-7i,-0.01757644229293347+4.745693558549514E-8i
22.12828589355978,-22.657010370649346,-0.04588328497921403+1.2388628275391562E-7i,-0.015271008630582903+4.123219368453352E-8i
21.390701187053907,-23.770107881469553,-0.04148026415657486+1.119979909096748E-7i,-0.005503198094151211+1.4858804365284212E-8i
20.660277440883338,-24.999999999999996,-0.041732354800347406+1.1267864341283019E-7i,2.6905792041787002E-5-7.26464672709738E-11i
22.183734990757927,-20.598847252228683,-0.07769999330639987+2.097923752646333E-7i,-0.006531422512180547+1.763504196564089E-8i
22.01998787872615,-21.03422627828963,-0.06867090982871664+1.8541357175848762E-7i,-0.010515608943690257+2.8392468052742803E-8i
21.987725838909462,-20.163625466642298,-0.0783693228738921+2.115995857137462E-7i,0.004395233665971184-1.1867266281365026E-8i
19.765672129542057,-23.631181813863968,-0.04475160560119316+1.2083071357493944E-7i,-0.001067533836988312+2.8823742423490624E-9i
19.002316886117182,-24.999999999999996,-0.043754464697448814+1.181384024206119E-7i,3.580511907924633E-5-9.66749243960789E-11i
-22.796070495805328,6.936583383054287,-3.0962130550973854E-4+8.35987061919018E-10i,-0.002400283178677932+6.480838516638652E-9i
-25,8.33333333333333,-2.729940282997223E-7+7.370922851660608E-13i,-0.0022031838303042672+5.948664204917928E-9i
-20.56131158525417,2.761515072365734,-5.993536987155315E-4+1.6182734479955421E-9i,-0.003006659659204075+8.118073691839E-9i
-20.591445008241973,5.530955239629588,-6.213754697389403E-4+1.6777329080786334E-9i,-0.002607114759039903+7.039290154500388E-9i
-18.339723097816417,-1.355669092959122,-7.807365949254741E-4+2.108012854768492E-9i,-0.0036624364887257736+9.888691330974166E-9i
-18.333772829742,1.362744912221227,-8.951083870818952E-4+2.4168202165039386E-9i,-0.003260205403269531+8.802655010604504E-9i
-16.13409988676526,-5.295476446203196,-7.29987756287002E-4+1.9709894272653647E-9i,-0.004425126391918844+1.1947977562186742E-8i
-14.227357101104445,-6.720154877917921,-7.942155595985512E-4+2.1444064745709825E-9i,-0.004971068796513209+1.3422038870863443E-8i
-16.05245713902111,-2.746186328445841,-0.0010310804709906436+2.783949031309045E-9i,-0.004036491866895016+1.0898652373789416E-8i
-9.374663854601256,-9.430095278257834,-0.0012864569650233096+3.4734734313764366E-9i,-0.007102936771564277+1.9178148069907974E-8i
-10.649873588541514,-7.98813914524368,-0.0013335749914158979+3.6006935539803313E-9i,-0.006159062288261789+1.6629657891499583E-8i
-12.037736339886319,-6.328500696491076,-0.0013470958494944767+3.637200287265221E-9i,-0.00533522834015884+1.4405280855654344E-8i
-3.859999421248163,-16.14374465454799,7.224837928128391E-4-1.950728494748367E-9i,-0.017795875553582082+4.804941214830636E-8i
-5.18890369279124,-13.996992982809738,-8.320509108536248E-4+2.2465630883727112E-9i,-0.01293941644428946+3.4936822963177794E-8i
-6.434422269403714,-11.870428807577962,-0.001605526044806082+4.334969774846929E-9i,-0.009970705661675404+2.6921212407043772E-8i
-7.373516735812021,-9.758978698527228,-0.0021288325265097206+5.74791339448246E-9i,-0.008085539355049262+2.183120531172276E-8i
-1.514007283531617,-15.821095524489417,-0.005660914296961805+1.5284642970891256E-8i,-0.021366509461282313+5.769023368278101E-8i
0.17203320747269535,-17.24679890200993,-0.012677927298707476+3.423079421564033E-8i,-0.028406036134065962+7.669717253280518E-8i
5.645080415628918,-22.99421094442616,-0.04465594821804029+1.2057243569395887E-7i,-0.00463506522808167+1.25148188864222E-8i
6.8933353934337696,-24.999999999999996,-0.04308440903460652+1.1632923149168939E-7i,-5.026609452511247E-5+1.357200035275072E-10i
1.7950041124105844,-18.40476775754924,-0.026394338330559753+7.126552649844626E-8i,-0.031931019380882275+8.62147358767475E-8i
4.464848134000004,-21.06122754286434,-0.04387026616247273+1.18451069943124E-7i,-0.013332008636703892+3.599683397543348E-8i
3.6732844448582362,-19.209136052540686,-0.036049955925588295+9.733599142011033E-8i,-0.01996112321387385+5.389564752566917E-8i
8.261800862216138,-22.885299882058494,-0.040177333131038113+1.0848003700747421E-7i,-0.0023508492938169637+6.347365504837458E-9i
9.551113342886584,-24.999999999999996,-0.039970809520411626+1.0792241689738403E-7i,1.5034772216880135E-5-4.0594348090989746E-11i
