% Model,20260626_TI_field_CompactXY_X10_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 20:44"
% Dimension,2
% Nodes,277
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=3,ec.Ey (V/m) @ idx=3,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
-3.47768004863941,-0.5995509937613417,-0.012500744587199556+3.3752395436938134E-8i,-0.032248634127994454+8.707230547720998E-8i,-0.009242826740628762+2.4955916899883646E-8i,-0.021451436731721563+5.791953992892169E-8i
-2.701810123123064,-1.6600461371717068,0.009048010166519646-2.442990614899097E-8i,-0.015029523807594513+4.058017722418034E-8i,0.005122832994034182-1.3831806878853309E-8i,-0.011070450713434843+2.989055792145122E-8i
-3.2621461955302204,-1.5101191211615839,-0.009047043768339633+2.4427296844133553E-8i,-0.005994754578056011+1.6186022012887034E-8i,-0.007297117111783588+1.9702440969691902E-8i,-0.004702054765917299+1.2695692702007504E-8i
-3.0708908119897353,-1.1347730557553102,-0.00766426849710144+2.069376101915545E-8i,-0.01969654529424853+5.3181278993073935E-8i,-0.006403301053541888+1.728911008086614E-8i,-0.013763833604167473+3.71627746887732E-8i
-4.650987692751212,4.718073658647841,-0.0016373034400203768+4.420769720738893E-9i,-0.0018738107103539292+5.0593466356113195E-9i,-9.539479594070976E-4+2.5756888741743074E-9i,-0.0010917372852129903+2.9477242980828286E-9i
-5,4.500000000000001,1.882358129092765E-4-5.082424929457242E-10i,-0.0019252522958276286+5.198240500913621E-9i,1.0967349457319253E-4-2.9612181354023914E-10i,-0.0011217229635803738+3.0286865533025603E-9i
-4.509569930729843,4.4389374273440785,-0.0012110944230944904+3.2699922468348853E-9i,-0.004412767013598236+1.1914606860028077E-8i,-7.056521476285216E-4+1.9052825342959933E-9i,-0.00257110385994741+6.9420596177331734E-9i
-3.065999281951675,0.9248486767225564,-4.291597398717965E-4+1.1587445167573372E-9i,-0.018820083767993285+5.0814805875170915E-8i,-0.0018244852671686397+4.926166419670726E-9i,-0.011199715633939844+3.023957718847458E-8i
-3.2621461955296036,1.5101191211626674,5.475170868417395E-4-1.478312999242361E-9i,-0.0013101385766180196+3.537414512127747E-9i,-0.0013128011272201395+3.5446034807720483E-9i,1.266507835195746E-4-3.4196101663989094E-10i
-3.07117834824588,1.971183362852011,-0.01713224127835501+4.625757916374447E-8i,0.004136200488571866-1.1167868723575151E-8i,-0.012194028033619131+3.2924251294705515E-8i,0.0030116831899127026-8.131637379491723E-9i
