% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 17:03"
% Dimension,2
% Nodes,485
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
19.839800624790954,-1.1342644875891699,-0.02628825323224056+7.097909346531618E-8i,0.050375121055587786-1.360143785189278E-7i
20.302055990965016,-0.18836528804729472,-0.022857666942438477+6.171640481295383E-8i,0.03672070082160245-9.914702329981957E-8i
18.913624215724084,-1.8533839312839735,-0.04578564239866204+1.2362264477879304E-7i,0.06321162232820281-1.706733273485526E-7i
19.06056635745083,-1.2854090782225227,-0.03964999800679136+1.0705621592886487E-7i,0.05259805837356104-1.4201637774901642E-7i
18.42438103281952,-2.099024700754318,-0.05918453940890972+1.5980007942310567E-7i,0.0627214195138431-1.693497646504218E-7i
18.09785422309847,-2.4987058343334856,-0.07304659808254542+1.972280648250036E-7i,0.0636930288852724-1.7197313988106702E-7i
17.797087459805102,-2.951908191426099,-0.08933699035236255+2.412126257348226E-7i,0.06061827671582809-1.6367121431416952E-7i
17.680967224987022,-3.3743016938977233,-0.10433476769224874+2.817070865183168E-7i,0.05759707533910641-1.5551387753710423E-7i
17.843845717323447,-3.722970020500451,-0.12034072684483337+3.249236692504263E-7i,0.061664762427091936-1.6649675796871786E-7i
19.89166909183152,1.2549045056791979,-0.028237610822419566+7.624241900346696E-8i,0.024146747389915908-6.519696172777103E-8i
20.722382222624283,3.271316590829632,-0.02314836811833972+6.250130694214819E-8i,0.01022313976851478-2.760279227105431E-8i
19.736842105263165,5,-0.029119666805189886+7.862399732628248E-8i,1.3037590206353236E-4-3.5201895145093944E-10i
18.958439859241793,-0.3084422416492479,-0.038284171217807014+1.03368441528031E-7i,0.03859119071717908-1.0419740363324159E-7i
18.282011903694492,-1.2906974754368516,-0.05210080407043235+1.4067377581397935E-7i,0.04771036664501279-1.2881945952984932E-7i
